objID,pid1,pid2
1237648722297487542,1237648722297487542,1237648722297487542
1237648722297749679,1237648722297749679,1237648722297749679
1237648722297946314,1237648722297946314,1237648722297946314
1237648722298011819,1237648722298011819,1237648722298011819
1237648722298339465,1237648722298339465,1237648722298339465
1237648722298405041,1237648722298405041,1237648722298405041
1237648722829705344,1237648722829705344,1237648722829705344
1237648722830819523,1237648722830819523,1237648722830819523
1237648722831016256,1237648722831016256,1237648722831016256
1237648722832195728,1237648722832195728,1237648722832195728
1237648722832851196,1237648722832851196,1237648722832851196
1237648722832982102,1237648722832982102,1237648722832982104
1237648722833178695,1237648722833178695,1237648722833178695
1237648722833178732,1237648722833178732,1237648722833178732
1237648722833244203,1237648722833244203,1237648722833244203
1237648722833768573,1237648722833768573,1237648722833768573
1237648722833965080,1237648722833965080,1237648722833965080
1237648722834030774,1237648722834030774,1237648722834030774
1237648722835603467,1237648722835603467,1237648722835603467
1237648722835603612,1237648722835603612,1237648722835603612
1237651752387739873,1237651752387739873,1237651752387739873
1237651752388329597,1237651752388329597,1237651752388329597
1237651752389509264,1237651752389509264,1237651752389509264
1237651799625039963,1237651799625039963,1237651799625039963
1237651799625105751,1237651799625105751,1237651799625105751
1237651799626088722,1237651799626088722,1237651799626088722
1237651800161517740,1237651800161517740,1237651800161517740
1237651800161583336,1237651800161583336,1237651800161583336
1237651800163025248,1237651800163025248,1237651800163025248
1237651800698191982,1237651800698191982,1237651800698191982
1237651800698192104,1237651800698192104,1237651800698192104
1237651800699764825,1237651800699764825,1237651800699764825
1237651801772458273,1237651801772458273,1237651801772458273
1237651801772589113,1237651801772589113,1237651801772589113
1237651801772654882,1237651801772654882,1237651801772654882
1237651801773048002,1237651801773048002,1237651801773048002
1237651801773899966,1237651801773899966,1237651801773899966
1237651801774358737,1237651801774358737,1237651801774358737
1237651835058389053,1237651835058389053,1237651835058389053
1237651835058454650,1237651835058454650,1237651835058454650
1237654668663455984,1237654668663455984,1237654668663455984
1237654668663914586,1237654668663914586,1237654668663914586
1237654668663914726,1237654668663914726,1237654668663914726
1237654668664242382,1237654668664242382,1237654668664242382
1237654668666339372,1237654668666339372,1237654668666339372
1237654668666339494,1237654668666339494,1237654668666339494
1237654668666339510,1237654668666339510,1237654668666339510
1237654668666798222,1237654668666798222,1237654668666798222
1237654668666863813,1237654668666863813,1237654668666863813
1237654668666995183,1237654668666995183,1237654668666995183
1237654669199671495,1237654669199671495,1237654669199671495
1237654669200588991,1237654669200588991,1237654669200588991
1237654669200851059,1237654669200851059,1237654669200851059
1237654669200982707,1237654669200982707,1237654669200982707
1237654669201834113,1237654669201834113,1237654669201834113
1237654669202096355,1237654669202096355,1237654669202096355
1237654669202161756,1237654669202161756,1237654669202161756
1237654669202358465,1237654669202358465,1237654669202358465
1237654669203144801,1237654669203144801,1237654669203144801
1237654669203407013,1237654669203407013,1237654669203407013
1237654669203931328,1237654669203931328,1237654669203931328
1237654669739098272,1237654669739098272,1237654669739098272
1237654669739556966,1237654669739556966,1237654669739556966
1237654669739557052,1237654669739557052,1237654669739557052
1237654669739557182,1237654669739557181,1237654669739557182
1237654669739557181,1237654669739557181,1237654669739557182
1237654669739819142,1237654669739819142,1237654669739819142
1237654669739884787,1237654669739884787,1237654669739884787
1237654669740015748,1237654669740015748,1237654669740015748
1237654669740278009,1237654669740278009,1237654669740278009
1237654670274330659,1237654670274330659,1237654670274330659
1237654670274724002,1237654670274724002,1237654670274724002
1237654670276559082,1237654670276559082,1237654670276559082
1237654670277476668,1237654670277476668,1237654670277476668
1237654670277738693,1237654670277738693,1237654670277738693
1237654670811201682,1237654670811201682,1237654670811201682
1237654670811332776,1237654670811332776,1237654670811332776
1237654670811988174,1237654670811988174,1237654670811988174
1237654670812184805,1237654670812184805,1237654670812184805
1237654670812577988,1237654670812577988,1237654670812577988
1237654670812578105,1237654670812578105,1237654670812578105
1237654670812905677,1237654670812905677,1237654670812905677
1237654670812971063,1237654670812971063,1237654670812971063
1237654670813364340,1237654670813364340,1237654670813364340
1237654670813429847,1237654670813429847,1237654670813429847
1237654670814085368,1237654670814085368,1237654670814085368
1237654670814150773,1237654670814150773,1237654670814150773
1237654670814150813,1237654670814150813,1237654670814150813
1237654670814281929,1237654670814281929,1237654670814281929
1237654670814281961,1237654670814281961,1237654670814281961
1237654670814281970,1237654670814281970,1237654670814281970
1237654670814544094,1237654670814544094,1237654670814544094
1237654671349121325,1237654671349121325,1237654671349121325
1237654671349252123,1237654671349252123,1237654671349252123
1237654671349252233,1237654671349252233,1237654671349252233
1237654671349776754,1237654671349776754,1237654671349776754
1237654671351152822,1237654671351152822,1237654671351152822
1237654671351218350,1237654671351218350,1237654671351218350
1237674648848498932,1237674648848498932,1237674648848498932
1237674648848892439,1237674648848892439,1237674648848892439
1237674648848958061,1237674648848958061,1237674648848958061
1237674649384059076,1237674649384059076,1237674649384059076
1237674649384386687,1237674649384386687,1237674649384386687
1237674649384517758,1237674649384517758,1237674649384517758
1237674649384583299,1237674649384583299,1237674649384583299
1237674649385173124,1237674649385173124,1237674649385173124
1237674649385763023,1237674649385763023,1237674649385763023
1237674649385959530,1237674649385959530,1237674649385959530
1237674649386287340,1237674649386287340,1237674649386287340
1237674649386483841,1237674649386483841,1237674649386483841
1237674649920929922,1237674649920929922,1237674649920929922
1237674649920995418,1237674649920995418,1237674649920995418
1237674649921061068,1237674649921061067,1237674649921061068
1237674649921061067,1237674649921061067,1237674649921061068
1237674649921257618,1237674649921257618,1237674649921257618
1237674649921388619,1237674649921388619,1237674649921388619
1237674649921847575,1237674649921847575,1237674649921847575
1237674649922371775,1237674649922371775,1237674649922371775
1237674649922437291,1237674649922437291,1237674649922437291
1237674649923616937,1237674649923616937,1237674649923616937
1237674650457800801,1237674650457800801,1237674650457800801
1237674650458063019,1237674650458063019,1237674650458063019
1237674650458193981,1237674650458193981,1237674650458193981
1237674650458390642,1237674650458390642,1237674650458390642
1237674650458914910,1237674650458914910,1237674650458914910
1237674650459046139,1237674650459046139,1237674650459046139
1237674650459177119,1237674650459177119,1237674650459177119
1237674650459898021,1237674650459898021,1237674650459898021
1237674650995851368,1237674650995851368,1237674650995851368
1237674650996310249,1237674650996310249,1237674650996310249
1237674650996375753,1237674650996375753,1237674650996375753
1237674650996441285,1237674650996441285,1237674650996441285
1237674651531608234,1237674651531608234,1237674651531608234
1237674651531608245,1237674651531608245,1237674651531608245
1237674651531608246,1237674651531608246,1237674651531608246
1237674651531739322,1237674651531739322,1237674651531739322
1237674651532001449,1237674651532001449,1237674651532001449
1237674651532329101,1237674651532329101,1237674651532329101
1237674651533443172,1237674651533443172,1237674651533443172
1237648674511454333,1237648674511454333,1237648674511454333
1237648674511454377,1237648674511454377,1237648674511454377
1237648674511520381,1237648674511520381,1237648674511520381
1237648674511782031,1237648674511782031,1237648674511782031
1237648674511847548,1237648674511847548,1237648674511847548
1237648702966530213,1237648702966530213,1237648702966530213
1237648702966857844,1237648702966857844,1237648702966857844
1237648702967054406,1237648702967054406,1237648702967054406
1237648702967447665,1237648702967447665,1237648702967447665
1237648702967840928,1237648702967840928,1237648702967840928
1237648702968627432,1237648702968627432,1237648702968627432
1237648702969217173,1237648702969217173,1237648702969217173
1237648702970658825,1237648702970658825,1237648702970658825
1237648702972297393,1237648702972297393,1237648702972297393
1237648702972493932,1237648702972493932,1237648702972493932
1237648702973018278,1237648702973018278,1237648702973018278
1237648702973608194,1237648702973608194,1237648702973608194
1237648702973935689,1237648702973935689,1237648702973935689
1237648702974001402,1237648702974001402,1237648702974001402
1237648702974525748,1237648702974525748,1237648702974525748
1237648702974591279,1237648702974591279,1237648702974591279
1237648703503663216,1237648703503663216,1237648703503663216
1237648703503663317,1237648703503663317,1237648703503663317
1237648703503925274,1237648703503925274,1237648703503925274
1237648703504318594,1237648703504318594,1237648703504318594
1237648703504318707,1237648703504318707,1237648703504318707
1237648703505236138,1237648703505236138,1237648703505236138
1237648703505563912,1237648703505563912,1237648703505563912
1237648703505629396,1237648703505629396,1237648703505629396
1237648703506022589,1237648703506022589,1237648703506022589
1237648703507136650,1237648703507136650,1237648703507136650
1237648703507660909,1237648703507660909,1237648703507660909
1237648703508709583,1237648703508709583,1237648703508709583
1237648703508972226,1237648703508972226,1237648703508972226
1237648703509102787,1237648703509102787,1237648703509102787
1237648703509102812,1237648703509102812,1237648703509102812
1237648703509758235,1237648703509758235,1237648703509758235
1237648703510085780,1237648703510085780,1237648703510085780
1237648703510216838,1237648703510216838,1237648703510216838
1237648703510282382,1237648703510282382,1237648703510282382
1237648703510478979,1237648703510478979,1237648703510478979
1237648703510610093,1237648703510610093,1237648703510610093
1237648703510610183,1237648703510610183,1237648703510610183
1237648703510741178,1237648703510741178,1237648703510741178
1237648704040140999,1237648704040140999,1237648704040140999
1237648704040206597,1237648704040206597,1237648704040206597
1237648704040534125,1237648704040534125,1237648704040534125
1237648704040599577,1237648704040599576,1237648704040599576
1237648704040599645,1237648704040599645,1237648704040599645
1237648704040665158,1237648704040665158,1237648704040665158
1237648704040665282,1237648704040665282,1237648704040665282
1237648704041779439,1237648704041779439,1237648704041779439
1237648704041844767,1237648704041844767,1237648704041844767
1237648704041844891,1237648704041844891,1237648704041844891
1237648704042238098,1237648704042238098,1237648704042238098
1237648704042827951,1237648704042827951,1237648704042827951
1237648704042828039,1237648704042828039,1237648704042828039
1237648704042893577,1237648704042893577,1237648704042893577
1237648704043942146,1237648704043942146,1237648704043942146
1237648704044138666,1237648704044138666,1237648704044138666
1237648704045777134,1237648704045777134,1237648704045777134
1237648704045842496,1237648704045842496,1237648704045842496
1237648704046432556,1237648704046432556,1237648704046432556
1237648704046563522,1237648704046563522,1237648704046563522
1237648704047284273,1237648704047284273,1237648704047284273
1237648704047349988,1237648704047349988,1237648704047349988
1237648704047415460,1237648704047415460,1237648704047415460
1237648704047546562,1237648704047546562,1237648704047546562
1237648704047677507,1237648704047677507,1237648704047677507
1237648704047808740,1237648704047808740,1237648704047808740
1237648704048398484,1237648704048398484,1237648704048398484
1237648704577011849,1237648704577011849,1237648704577011849
1237648704577667370,1237648704577667370,1237648704577667370
1237648704577798289,1237648704577798289,1237648704577798289
1237648704578125975,1237648704578125975,1237648704578125975
1237648704578322577,1237648704578322577,1237648704578322577
1237648704578453520,1237648704578453520,1237648704578453520
1237648704578454097,1237648704578454097,1237648704578454097
1237648704578715685,1237648704578715685,1237648704578715685
1237648704578977947,1237648704578977947,1237648704578977947
1237648704579109022,1237648704579109022,1237648704579109022
1237648704579109023,1237648704579109023,1237648704579109023
1237648704579698833,1237648704579698833,1237648704579698833
1237648704580223169,1237648704580223169,1237648704580223169
1237648704580747564,1237648704580747564,1237648704580747564
1237648704580812982,1237648704580812982,1237648704580812982
1237648704580812994,1237648704580812994,1237648704580812994
1237648704581533768,1237648704581533768,1237648704581533768
1237648704581533785,1237648704581533785,1237648704581533785
1237648704583303375,1237648704583303375,1237648704583303375
1237648704583958706,1237648704583958706,1237648704583958706
1237648704584221445,1237648704584221445,1237648704584221445
1237648705113817267,1237648705113817267,1237648705113817267
1237648705114144891,1237648705114144891,1237648705114144891
1237648705114865761,1237648705114865761,1237648705114865761
1237648705116045454,1237648705116045454,1237648705116045454
1237648705116176440,1237648705116176440,1237648705116176440
1237648705116176567,1237648705116176567,1237648705116176567
1237648705116242037,1237648705116242037,1237648705116242037
1237648705116504170,1237648705116504170,1237648705116504170
1237648705116569782,1237648705116569782,1237648705116569782
1237648705118076990,1237648705118076990,1237648705118076990
1237648705118142654,1237648705118142654,1237648705118142654
1237648705118339201,1237648705118339201,1237648705118339201
1237648705118339244,1237648705118339244,1237648705118339244
1237648705118339290,1237648705118339290,1237648705118339290
1237648705120305402,1237648705120305402,1237648705120305402
1237648705120764024,1237648705120764024,1237648705120764024
1237648705120895197,1237648705120895197,1237648705120895197
1237648705121616040,1237648705121616040,1237648705121616040
1237648705121747130,1237648705121747130,1237648705121747130
1237648705650688183,1237648705650688183,1237648705650688183
1237648705651867715,1237648705651867715,1237648705651867715
1237648705651998877,1237648705651998877,1237648705651998877
1237648705652785243,1237648705652785243,1237648705652785243
1237648705652850804,1237648705652850804,1237648705652850804
1237648705653309676,1237648705653309676,1237648705653309676
1237648705653702788,1237648705653702788,1237648705653702788
1237648705656455317,1237648705656455317,1237648705656455317
1237648705656914067,1237648705656914067,1237648705656914067
1237648705657307198,1237648705657307198,1237648705657307198
1237648705657307354,1237648705657307354,1237648705657307354
1237648705657372810,1237648705657372810,1237648705657372810
1237648705657766073,1237648705657766073,1237648705657766073
1237648705657962690,1237648705657962690,1237648705657962690
1237648705658028046,1237648705658028046,1237648705658028046
1237648705658028206,1237648705658028206,1237648705658028206
1237648705658290443,1237648705658290443,1237648705658290443
1237648720152232157,1237648720152232157,1237648720152232157
1237648720152232183,1237648720152232183,1237648720152232183
1237648720152821875,1237648720152821875,1237648720152821875
1237648720152821957,1237648720152821957,1237648720152821957
1237648720152953083,1237648720152953083,1237648720152953083
1237648720153149689,1237648720153149689,1237648720153149689
1237648720153280661,1237648720153280661,1237648720153280661
1237648720153739441,1237648720153739441,1237648720153739441
1237648720153739470,1237648720153739470,1237648720153739470
1237648720153870489,1237648720153870489,1237648720153870489
1237648720154263660,1237648720154263660,1237648720154263660
1237648720154394866,1237648720154394866,1237648720154394866
1237648720154656906,1237648720154656906,1237648720154656906
1237648720155836544,1237648720155836544,1237648720155836544
1237648720155967625,1237648720155967625,1237648720155967625
1237648720156098698,1237648720156098698,1237648720156098698
1237648720156688597,1237648720156688597,1237648720156688597
1237648720156753985,1237648720156753985,1237648720156753985
1237648720156819616,1237648720156819616,1237648720156819616
1237648720157081835,1237648720157081835,1237648720157081835
1237648720157147371,1237648720157147371,1237648720157147371
1237648720157147482,1237648720157147482,1237648720157147482
1237648720157868122,1237648720157868122,1237648720157868122
1237648720157868155,1237648720157868155,1237648720157868155
1237648720157933751,1237648720157933751,1237648720157933751
1237648720158720140,1237648720158720140,1237648720158720140
1237648720158982319,1237648720158982319,1237648720158982319
1237648720159113328,1237648720159113328,1237648720159113328
1237648720159768631,1237648720159768631,1237648720159768631
1237648720160161957,1237648720160161957,1237648720160161957
1237648720160424076,1237648720160424076,1237648720160424076
1237648720160882764,1237648720160882764,1237648720160882764
1237648720160882876,1237648720160882876,1237648720160882876
1237648720161210537,1237648720161210537,1237648720161210537
1237648720161276136,1237648720161276136,1237648720161276136
1237648720161407207,1237648720161407207,1237648720161407207
1237648720162128060,1237648720162128060,1237648720162128060
1237648720162259179,1237648720162259179,1237648720162259179
1237648720162259207,1237648720162259207,1237648720162259207
1237648720162324575,1237648720162324575,1237648720162324575
1237648720162717906,1237648720162717906,1237648720162717906
1237648720162980025,1237648720162980025,1237648720162980025
1237648720163831935,1237648720163831935,1237648720163831935
1237648720164225051,1237648720164225051,1237648720164225051
1237648720164487322,1237648720164487322,1237648720164487322
1237648720165404810,1237648720165404809,1237648720165404810
1237648720165404809,1237648720165404809,1237648720165404810
1237648720165404835,1237648720165404835,1237648720165404835
1237648720165470378,1237648720165470378,1237648720165470378
1237648720165601832,1237648720165601832,1237648720165601832
1237648720165732455,1237648720165732455,1237648720165732455
1237648720165732577,1237648720165732577,1237648720165732577
1237648720165863598,1237648720165863598,1237648720165863598
1237648720165863624,1237648720165863624,1237648720165863624
1237648720166584463,1237648720166584463,1237648720166584463
1237648720166584487,1237648720166584487,1237648720166584487
1237648720166650107,1237648720166650107,1237648720166650107
1237648720688840850,1237648720688840850,1237648720688840850
1237648720689234175,1237648720689234175,1237648720689234175
1237648720689299593,1237648720689299593,1237648720689299593
1237648720689299594,1237648720689299594,1237648720689299594
1237648720693035083,1237648720693035083,1237648720693035083
1237648720693428272,1237648720693428272,1237648720693428272
1237648720693690572,1237648720693690572,1237648720693690572
1237648720693755918,1237648720693755918,1237648720693755918
1237648720693821797,1237648720693821797,1237648720693821797
1237648720693952615,1237648720693952615,1237648720693952615
1237648720694476862,1237648720694476862,1237648720694476862
1237648720694542501,1237648720694542501,1237648720694542501
1237648720694870181,1237648720694870181,1237648720694870181
1237648720694870332,1237648720694870332,1237648720694870332
1237648720695197727,1237648720695197727,1237648720695197727
1237648720695787695,1237648720695787695,1237648720695787695
1237648720695984304,1237648720695984304,1237648720695984304
1237648720696901750,1237648720696901750,1237648720696901750
1237648720697295024,1237648720697295024,1237648720697295024
1237648720697360598,1237648720697360598,1237648720697360598
1237648720697557067,1237648720697557067,1237648720697557067
1237648720697622657,1237648720697622657,1237648720697622657
1237648720697688221,1237648720697688221,1237648720697688221
1237648720697753793,1237648720697753793,1237648720697753793
1237648720697884842,1237648720697884842,1237648720697884842
1237648720698015814,1237648720698015814,1237648720698015814
1237648720698867902,1237648720698867902,1237648720698867902
1237648720699588722,1237648720699588722,1237648720699588722
1237648720699982022,1237648720699982022,1237648720699982022
1237648720700637272,1237648720700637272,1237648720700637272
